Mean Girls_starring_Amanda Seyfried	[https://en.wikipedia.org/wiki/Karen_Smith, https://en.wikipedia.org/wiki/Lacey_Chabert, https://en.wikipedia.org/wiki/Rachel_McAdams, https://en.wikipedia.org/wiki/Mean_Girls, https://en.wikipedia.org/wiki/Incest_in_film_and_television, https://en.wikipedia.org/wiki/Amanda_Seyfried]
Charles Édouard Guillaume_award_Nobel Prize in Physics	[https://en.wikipedia.org/wiki/Nickel(II)_oxide, https://en.wikipedia.org/wiki/Elinvar, https://en.wikipedia.org/wiki/Marine_chronometer, https://en.wikipedia.org/wiki/Invar, https://en.wikipedia.org/wiki/Charles_Édouard_Guillaume, https://en.wikipedia.org/wiki/Antimagnetic_watch, https://en.wikipedia.org/wiki/1861_in_France, https://en.wikipedia.org/wiki/1938_in_France]
Charles Maurice de Talleyrand-Périgord_office_France	[https://en.wikipedia.org/wiki/Hôtel_de_Galliffet, https://en.wikipedia.org/wiki/Catherine_Grand, https://en.wikipedia.org/wiki/French_people_in_India, https://en.wikipedia.org/wiki/Mathieu_de_Montmorency, https://en.wikipedia.org/wiki/May_17, https://en.wikipedia.org/wiki/February_2, https://en.wikipedia.org/wiki/First_Cabinet_of_Napoleon_I, https://en.wikipedia.org/wiki/July_9, https://en.wikipedia.org/wiki/1838_in_France, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1815, https://en.wikipedia.org/wiki/List_of_people_convicted_of_treason, https://en.wikipedia.org/wiki/List_of_state_leaders_in_the_19th_century, https://en.wikipedia.org/wiki/Arnail_François,_marquis_de_Jaucourt, https://en.wikipedia.org/wiki/French_Provisional_Government_of_1814, https://en.wikipedia.org/wiki/Princess_Dorothea_of_Courland, https://en.wikipedia.org/wiki/Autun, https://en.wikipedia.org/wiki/Baron_Jean-Conrad_Hottinguer, https://en.wikipedia.org/wiki/Château_de_Bouges, https://en.wikipedia.org/wiki/Louis-André_de_Grimaldi, https://en.wikipedia.org/wiki/Congress_of_Erfurt, https://en.wikipedia.org/wiki/House_of_Talleyrand-Périgord, https://en.wikipedia.org/wiki/Jean-Claude_Brisville, https://en.wikipedia.org/wiki/Ignác_Gyulay, https://en.wikipedia.org/wiki/Charles_Maurice_de_Talleyrand-Périgord, https://en.wikipedia.org/wiki/Society_of_1789]
Nelly Sachs_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Manfred_George, https://en.wikipedia.org/wiki/Hilde_Domin, https://en.wikipedia.org/wiki/Paul_Celan, https://en.wikipedia.org/wiki/1970_in_poetry, https://en.wikipedia.org/wiki/Culture_of_Germany, https://en.wikipedia.org/wiki/Germans, https://en.wikipedia.org/wiki/Jewish_literature, https://en.wikipedia.org/wiki/German_language, https://en.wikipedia.org/wiki/Israel, https://en.wikipedia.org/wiki/Nordic_countries, https://en.wikipedia.org/wiki/Georg_Büchner_Prize, https://en.wikipedia.org/wiki/Per_Olov_Enquist, https://en.wikipedia.org/wiki/Nelly_Sachs, https://en.wikipedia.org/wiki/Nelly_(given_name), https://en.wikipedia.org/wiki/Shmuel_Yosef_Agnon, https://en.wikipedia.org/wiki/Elias_Canetti, https://en.wikipedia.org/wiki/List_of_years_in_poetry, https://en.wikipedia.org/wiki/Scandinavian_literature, https://en.wikipedia.org/wiki/German_literature, https://en.wikipedia.org/wiki/List_of_Germans, https://en.wikipedia.org/wiki/Farrar,_Straus_and_Giroux, https://en.wikipedia.org/wiki/1966_in_poetry, https://en.wikipedia.org/wiki/Walter_Arthur_Berendsohn, https://en.wikipedia.org/wiki/1891_in_poetry, https://en.wikipedia.org/wiki/List_of_poets]
Susannah Harker_spouse_Christel Khalil	[]
Ghostbusters II_starring_Robert Prosky	[]
Navigon_foundationPlace_Colorado Springs	[]
Jerry Pournelle_author_1634: The Ram Rebellion	[]
Ivo Andrić_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Travnik, https://en.wikipedia.org/wiki/Lotika_Zellermeier, https://en.wikipedia.org/wiki/Nemanja_Raičević, https://en.wikipedia.org/wiki/Karen_Blixen, https://en.wikipedia.org/wiki/Serbian_culture, https://en.wikipedia.org/wiki/Ivo_Andrić, https://en.wikipedia.org/wiki/Mehmed_Paša_Sokolović_Bridge, https://en.wikipedia.org/wiki/University_of_Graz, https://en.wikipedia.org/wiki/Montelupich_Prison, https://en.wikipedia.org/wiki/Emir_Kusturica, https://en.wikipedia.org/wiki/Petar_Kočić, https://en.wikipedia.org/wiki/Andrićgrad, https://en.wikipedia.org/wiki/The_Bridge_on_the_Drina, https://en.wikipedia.org/wiki/Impalement_in_myth_and_art, https://en.wikipedia.org/wiki/March_on_the_Drina, https://en.wikipedia.org/wiki/Serbia, https://en.wikipedia.org/wiki/1961, https://en.wikipedia.org/wiki/HKD_Napredak, https://en.wikipedia.org/wiki/Zenica_prison, https://en.wikipedia.org/wiki/Dolac,_Travnik, https://en.wikipedia.org/wiki/Đerzelez_Alija, https://en.wikipedia.org/wiki/Yedikule_Fortress, https://en.wikipedia.org/wiki/List_of_Serbs_of_Bosnia_and_Herzegovina, https://en.wikipedia.org/wiki/Zaim_Topčić, https://en.wikipedia.org/wiki/List_of_Eastern_Orthodox_Christians, https://en.wikipedia.org/wiki/Sarajevo, https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina, https://en.wikipedia.org/wiki/Greatest_Croatian, https://en.wikipedia.org/wiki/Kneza_Miloša_street, https://en.wikipedia.org/wiki/Culture_of_Bosnia_and_Herzegovina, https://en.wikipedia.org/wiki/Socialist_Federal_Republic_of_Yugoslavia]
Lleyton Hewitt_birthPlace_Adelaide	[https://en.wikipedia.org/wiki/2016_ATP_World_Tour, https://en.wikipedia.org/wiki/Glynn_Hewitt, https://en.wikipedia.org/wiki/Adelaide_36ers, https://en.wikipedia.org/wiki/February_1981, https://en.wikipedia.org/wiki/Lleyton_Hewitt, https://en.wikipedia.org/wiki/Kate_Ellis, https://en.wikipedia.org/wiki/West_End_Slowdown, https://en.wikipedia.org/wiki/1981_in_Australia]
Stardock_foundationPlace_Livonia	[]
Paul Biya_office_Cameroon	[https://en.wikipedia.org/wiki/Cameroonian_presidential_election,_2018, https://en.wikipedia.org/wiki/Cameroonian_general_election,_1988, https://en.wikipedia.org/wiki/Cameroonian_presidential_election,_1997, https://en.wikipedia.org/wiki/Chantal_Biya, https://en.wikipedia.org/wiki/Cameroonian_presidential_election,_2004, https://en.wikipedia.org/wiki/Martin_Belinga_Eboutou, https://en.wikipedia.org/wiki/Cameroonian_presidential_election,_2011, https://en.wikipedia.org/wiki/National_Assembly_(Cameroon), https://en.wikipedia.org/wiki/Célestine_Ketcha_Courtès, https://en.wikipedia.org/wiki/Simon_Achidi_Achu, https://en.wikipedia.org/wiki/Peter_Mafany_Musonge, https://en.wikipedia.org/wiki/Cameroonian_National_Union, https://en.wikipedia.org/wiki/Grégoire_Owona, https://en.wikipedia.org/wiki/Cavayé_Yéguié_Djibril, https://en.wikipedia.org/wiki/Adamou_Ndam_Njoya, https://en.wikipedia.org/wiki/Issa_Hayatou, https://en.wikipedia.org/wiki/Senate_(Cameroon), https://en.wikipedia.org/wiki/Ndeh_Ntumazah, https://en.wikipedia.org/wiki/Union_of_the_Peoples_of_Cameroon, https://en.wikipedia.org/wiki/Augustin_Frédéric_Kodock, https://en.wikipedia.org/wiki/John_Fru_Ndi, https://en.wikipedia.org/wiki/Jean-Jacques_Ekindi, https://en.wikipedia.org/wiki/Hamadou_Moustapha, https://en.wikipedia.org/wiki/Dominant-party_system, https://en.wikipedia.org/wiki/François_Bozizé, https://en.wikipedia.org/wiki/Cameroon, https://en.wikipedia.org/wiki/Prime_Minister_of_Cameroon, https://en.wikipedia.org/wiki/2010_in_Cameroon, https://en.wikipedia.org/wiki/Head_of_State_of_Cameroon, https://en.wikipedia.org/wiki/2006_in_Cameroon, https://en.wikipedia.org/wiki/2014_in_Cameroon, https://en.wikipedia.org/wiki/2015_in_Cameroon, https://en.wikipedia.org/wiki/École_nationale_de_la_France_d'Outre-Mer, https://en.wikipedia.org/wiki/Luc_Ayang, https://en.wikipedia.org/wiki/1984_Cameroonian_coup_attempt, https://en.wikipedia.org/wiki/Politics_of_Cameroon, https://en.wikipedia.org/wiki/Ephraïm_Inoni, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1977, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1982, https://en.wikipedia.org/wiki/Jean_Nkuete, https://en.wikipedia.org/wiki/National_Anti-Corruption_Observatory, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1976, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1978, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1981, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1980, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1975, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1979, https://en.wikipedia.org/wiki/Corruption_in_Cameroon, https://en.wikipedia.org/wiki/Adolphe_Moudiki, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1997, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1996, https://en.wikipedia.org/wiki/Philémon_Yang, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1995, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1998, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1994, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1993, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1992, https://en.wikipedia.org/wiki/Lycée_Louis-le-Grand, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2016, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2017, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1991, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1999, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2012, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2011, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2007, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2013, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2009, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2004, https://en.wikipedia.org/wiki/Constitution_of_Cameroon, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2010, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2006, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2000, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2002, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2008, https://en.wikipedia.org/wiki/June_1975, https://en.wikipedia.org/wiki/List_of_state_leaders_in_the_20th_century, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2015, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2003, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2001, https://en.wikipedia.org/wiki/Ahmadou_Ahidjo, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2005, https://en.wikipedia.org/wiki/List_of_state_leaders_in_2014, https://en.wikipedia.org/wiki/Cameroon–India_relations, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1990, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1983, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1984, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1989, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1988, https://en.wikipedia.org/wiki/History_of_Cameroon, https://en.wikipedia.org/wiki/Paul_Biya, https://en.wikipedia.org/wiki/Christopher_Nsahlai, https://en.wikipedia.org/wiki/Saleh_Kebzabo, https://en.wikipedia.org/wiki/May_1975, https://en.wikipedia.org/wiki/List_of_state_leaders_in_the_21st_century, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1985, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1986, https://en.wikipedia.org/wiki/Paris-Sorbonne_University, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1987, https://en.wikipedia.org/wiki/List_of_Sciences_Po_people, https://en.wikipedia.org/wiki/Bello_Bouba_Maigari, https://en.wikipedia.org/wiki/Samuel_Eto'o, https://en.wikipedia.org/wiki/Anglophone_problem_(Cameroon), https://en.wikipedia.org/wiki/List_of_Presidents_of_Cameroon, https://en.wikipedia.org/wiki/Biya, https://en.wikipedia.org/wiki/2017_in_Cameroon, https://en.wikipedia.org/wiki/First_Lady_of_Cameroon, https://en.wikipedia.org/wiki/Regions_of_Cameroon, https://en.wikipedia.org/wiki/Jeanne-Irène_Biya, https://en.wikipedia.org/wiki/Grand_Prix_Chantal_Biya, https://en.wikipedia.org/wiki/Littoral_Region_(Cameroon), https://en.wikipedia.org/wiki/Camair-Co, https://en.wikipedia.org/wiki/Cameroon_People's_Democratic_Movement, https://en.wikipedia.org/wiki/Bah_Oumarou_Sanda, https://en.wikipedia.org/wiki/Agbor_Gilbert_Ebot, https://en.wikipedia.org/wiki/Lom_Pangar_Dam, https://en.wikipedia.org/wiki/Jacques_Tillier, https://en.wikipedia.org/wiki/Lapiro_de_Mbanga, https://en.wikipedia.org/wiki/Mvomeka'a, https://en.wikipedia.org/wiki/Epuli_Aloh_Mathias, https://en.wikipedia.org/wiki/President_of_Cameroon, https://en.wikipedia.org/wiki/Liberty_Movement_of_Cameroon_Youth, https://en.wikipedia.org/wiki/Félix_Sabal_Lecco_(politician), https://en.wikipedia.org/wiki/Séraphin_Magloire_Fouda, https://en.wikipedia.org/wiki/Greentree_Agreement, https://en.wikipedia.org/wiki/Jean-Bernard_Ndongo_Essomba, https://en.wikipedia.org/wiki/Titus_Edzoa, https://en.wikipedia.org/wiki/Laurent_Esso, https://en.wikipedia.org/wiki/Roger_Milla, https://en.wikipedia.org/wiki/Paul_Pondi, https://en.wikipedia.org/wiki/Bakassi, https://en.wikipedia.org/wiki/Yaoundé_Gynaecology,_Obstetrics_and_Pediatrics_Hospital, https://en.wikipedia.org/wiki/Ambazonia, https://en.wikipedia.org/wiki/René_Sadi, https://en.wikipedia.org/wiki/Northwest_Region_(Cameroon), https://en.wikipedia.org/wiki/February_1933, https://en.wikipedia.org/wiki/South_Region_(Cameroon), https://en.wikipedia.org/wiki/Bertrand_Teyou, https://en.wikipedia.org/wiki/Death_and_state_funeral_of_Omar_Bongo, https://en.wikipedia.org/wiki/Augustin_Kontchou_Kouomegni, https://en.wikipedia.org/wiki/February_13, https://en.wikipedia.org/wiki/Economic_crisis_of_Cameroon, https://en.wikipedia.org/wiki/Paul_Abine_Ayah, https://en.wikipedia.org/wiki/Jean-Baptiste_Beleoken, https://en.wikipedia.org/wiki/Akere_Muna, https://en.wikipedia.org/wiki/Nzo_Ekangaki, https://en.wikipedia.org/wiki/Dominique_Awono_Essama, https://en.wikipedia.org/wiki/Fontem_Neba, https://en.wikipedia.org/wiki/Chad–Cameroon_Petroleum_Development_and_Pipeline_Project, https://en.wikipedia.org/wiki/Ferdinand_Oyono, https://en.wikipedia.org/wiki/East_Region_(Cameroon), https://en.wikipedia.org/wiki/Joseph_Charles_Doumba, https://en.wikipedia.org/wiki/Adamawa_Region, https://en.wikipedia.org/wiki/Brasseries_du_Cameroun, https://en.wikipedia.org/wiki/West_Region_(Cameroon), https://en.wikipedia.org/wiki/Garga_Haman_Adji, https://en.wikipedia.org/wiki/Menchum_River, https://en.wikipedia.org/wiki/Léonard-Claude_Mpouma, https://en.wikipedia.org/wiki/1933, https://en.wikipedia.org/wiki/Léon_Ashkenazi, https://en.wikipedia.org/wiki/Centre_Region_(Cameroon), https://en.wikipedia.org/wiki/L'Expression_de_Mamy-Wata, https://en.wikipedia.org/wiki/Agbor_Balla, https://en.wikipedia.org/wiki/Pius_Njawé, https://en.wikipedia.org/wiki/Elvis_Ngolle_Ngolle, https://en.wikipedia.org/wiki/Far_North_Region_(Cameroon), https://en.wikipedia.org/wiki/Henri_Hogbe_Nlend, https://en.wikipedia.org/wiki/2008_Cameroonian_anti-government_protests, https://en.wikipedia.org/wiki/Hamadjoda_Adjoudji, https://en.wikipedia.org/wiki/Sangmélima, https://en.wikipedia.org/wiki/North_Region_(Cameroon), https://en.wikipedia.org/wiki/Issa_Tchiroma, https://en.wikipedia.org/wiki/Planned_liberalism, https://en.wikipedia.org/wiki/Michel_Thierry_Atangana, https://en.wikipedia.org/wiki/Mohamadou_Bayero_Fadil, https://en.wikipedia.org/wiki/Cameroonian_presidential_election,_1992, https://en.wikipedia.org/wiki/Social_Democratic_Front_(Cameroon), https://en.wikipedia.org/wiki/Bangou,_Cameroon, https://en.wikipedia.org/wiki/2005_in_Africa, https://en.wikipedia.org/wiki/Ousmane_Mey, https://en.wikipedia.org/wiki/Marcel_Niat_Njifenji, https://en.wikipedia.org/wiki/Media_of_Cameroon, https://en.wikipedia.org/wiki/National_Union_for_Democracy_and_Progress_(Cameroon), https://en.wikipedia.org/wiki/Tourism_in_Cameroon, https://en.wikipedia.org/wiki/Bamenda, https://en.wikipedia.org/wiki/Agriculture_in_Cameroon, https://en.wikipedia.org/wiki/Pierre_Hélé, https://en.wikipedia.org/wiki/Dakolé_Daïssala, https://en.wikipedia.org/wiki/International_reactions_to_the_2011_military_intervention_in_Libya, https://en.wikipedia.org/wiki/Government_of_Cameroon, https://en.wikipedia.org/wiki/List_of_coups_d'état_and_coup_attempts_by_country, https://en.wikipedia.org/wiki/Kah_Walla, https://en.wikipedia.org/wiki/1982, https://en.wikipedia.org/wiki/1990_FIFA_World_Cup, https://en.wikipedia.org/wiki/Peter_Wuteh_Vakunta, https://en.wikipedia.org/wiki/2007–08_world_food_price_crisis, https://en.wikipedia.org/wiki/Cameroonian_presidential_election,_1984, https://en.wikipedia.org/wiki/Authoritarianism, https://en.wikipedia.org/wiki/Anne-Marie_Nzié, https://en.wikipedia.org/wiki/David_Wallechinsky, https://en.wikipedia.org/wiki/List_of_stadiums_in_Africa, https://en.wikipedia.org/wiki/Mbalmayo]
